senti_words,score
죄악을,-2.0
죄악을 지어,-2.0
죄악이,-2.0
죄악이 되는,-2.0
죄악이라고,-2.0
죄악이라고 느끼는,-2.0
죄어 오그라들다,-1.0
죄어들거나,-1.0
죄어들다,-1.0
죄어서,-1.0
죄어서 몰아치다,-1.0
죄어치다,-1.0
죄업,-2.0
죄업 망상,-2.0
죄에,-2.0
죄에 빠지게,-2.0
죄의 앙갚음으로,-2.0
죄의식,-2.0
죄이거나,-1.0
죄이거나 타들어,-1.0
죄인의,-2.0
죄인의 머리를,-2.0
죄인이,-2.0
죄인임을 반성하고,1.0
죄지은,-2.0
죄지은 듯하여,-2.0
주견이 없이,-1.0
주눅 들게,-1.0
주눅이 들다,-1.0
주로 잘못하다가는,-1.0
주로 잘못하면,-1.0
주름이 쭈글쭈글,-1.0
주무르기 좋게,2.0
주색에 빠져,-1.0
주의하게,-1.0
주의하게 함,-1.0
주의하지 아니하고,-1.0
주작,-1.0
주저앉거나,-1.0
주저앉거나 자빠지는,-1.0
주저앉다,-1.0
주저주저하거나,-1.0
주저주저하는,-1.0
주저주저하는 모양,-1.0
주저주저하다,-1.0
주저하는,-1.0
주저하는 모양,-1.0
주저하다,-1.0
주저하며 머뭇거리다,-1.0
주제넘게,-1.0
주제넘고,-2.0
주제넘고 건방지다,-2.0
주제넘다,-2.0
주책없는,-2.0
주책없는 짓이나,-2.0
주책없다,-1.0
주책없이,-2.0
주책없이 능청맞고,-1.0
주책없이 달랑거리며,-1.0
주체스럽게,-2.0
주춤,-1.0
주춤거리다,-1.0
주춤대다,-1.0
주춤병,-1.0
주춤주춤,-1.0
죽게,-1.0
죽게 된다,-1.0
죽게 될,-1.0
죽게 하다,-1.0
죽고 싶다,-2.0
죽기로,-1.0
죽기로 결심하고,-1.0
죽기를 바라는,-1.0
죽기만을,-1.0
죽기만을 기다린다는,-1.0
죽는,-1.0
죽는 일,-1.0
죽는 일이,-1.0
죽는 현상,-1.0
죽는다는 뜻으로,-1.0
죽다,-1.0
죽어서,-1.0
죽었을,-1.0
죽었을 때의,-1.0
죽여서,-1.0
죽여서 묻음,-1.0
죽은,-1.0
죽은 모양,-1.0
죽은 상태이다,-1.0
죽은 피,-1.0
죽을맛,-1.0
죽음,-1.0
죽음에,-1.0
죽음에 이르게,-1.0
죽음을,-1.0
죽음을 이르는,-1.0
죽음의,-2.0
죽이는,-1.0
죽이는 일,-1.0
죽이는 짓을,-2.0
죽이다,-1.0
죽임,-2.0
죽임을,-1.0
죽임을 당하거나,-1.0
죽임을 당하다,-2.0
줄 만하다,0.0
줄어들거나,-1.0
줄어들거나 닳아,-1.0
줏대 없이,-2.0
중간에서 어그러뜨리다,-1.0
중간에서 화해하거나,0.0
중단하다,-1.0
중대한,1.0
중대한 태도로,1.0
중독,-1.0
중병이,-2.0
중병이 재발하거나,-2.0
중상,-2.0
중생을 구제하기,1.0
중생을 이롭게,2.0
중심을 잃고,-1.0
중얼거리는,-1.0
중얼거리는 모양,-1.0
중요하게,1.0
중요하게 여겨,2.0
중요하고,1.0
중요하다,1.0
중요한,1.0
중요한 대목,2.0
중요한 물건이나,1.0
중풍,-2.0
중풍과,-1.0
중풍으로,-2.0
중한 병,-2.0
중한 병을,-2.0
중히 여기는,2.0
즐거운,2.0
즐거운 감정,2.0
즐거운 감정을,2.0
즐거운 느낌이나,2.0
즐거운 일,2.0
즐거운 일을,2.0
즐거운 표정으로,2.0
즐거움,2.0
즐거움과,2.0
즐거움과 만족을,2.0
즐거움과 행복을,2.0
즐거움을,2.0
즐거움을 나누다,2.0
즐거움을 주는,2.0
즐거움이,2.0
즐거움이 큼을,2.0
즐거워,2.0
즐거워하다,2.0
즐거워하지 아니하다,-2.0
즐거워하지 아니함,-2.0
즐거워한다는,2.0
즐거워한다는 뜻으로,2.0
즐거워함,2.0
즐거음을 주는,2.0
즐겁게,2.0
즐겁게 누리거나,2.0
즐겁게 여기다,2.0
즐겁게 웃는,2.0
즐겁게 지내다,2.0
즐겁게 하거나,2.0
즐겁게 하는,2.0
즐겁게 하다,2.0
즐겁게 함,2.0
즐겁고,2.0
즐겁고 기쁘게,2.0
즐겁고 기쁘다,2.0
즐겁고 기쁜,2.0
즐겁고 상쾌하게,2.0
즐겁고 상쾌한,2.0
즐겁고 시원하여,2.0
즐겁고 유쾌한,2.0
즐겁고 좋은,2.0
즐겁고 평화로움,2.0
즐겁다,2.0
즐겨,2.0
즐겨 부를,2.0
즐기고,2.0
즐기기,2.0
즐기기 위하여,2.0
즐기는,2.0
즐기는 마음,2.0
즐기는 사람,2.0
즐기는 생활,2.0
즐기는 성향이,2.0
즐기는 자리,2.0
즐기다,2.0
즐기며,2.0
즐기며 놀리거나,2.0
즐김,2.0
증상을 치료하는,1.0
증세가 나빠지도록,-2.0
증오,-2.0
증오감,-2.0
증오심,-2.0
증오하다,-2.0
증오해,-2.0
지겨워하다,-2.0
지겹게,-2.0
지겹게 여기다,-2.0
지겹다,-2.0
지겹도록,-2.0
지경,-1.0
지극한 정성으로,2.0
지극한 효자나,1.0
지극할 정도로,1.0
지근대다,-1.0
지긋지긋하고,-1.0
지긋지긋하고 진절머리,-1.0
지껄이는,-1.0
지껄이는 말을,-1.0
지껄이는 모양,-1.0
지껄이는 소리,-1.0
지껄이다,-1.0
지껄이며,-1.0
지나치거나,-1.0
지나치게,-1.0
지나치게 더럽고,-2.0
지나치게 똑똑하다,1.0
지나치게 민감하다,-1.0
지나치게 벗어나다,-1.0
지나치게 손상되어,-2.0
지나치게 시기하다,-2.0
지나치게 시기함,-2.0
지나치게 심하다,-1.0
지나치게 탐하는,-1.0
지나치다,-1.0
지나친,-2.0
지나친 데가,-1.0
지나친 성생활,-2.0
지능이 부족하여,-1.0
지다,-1.0
지독하다,-2.0
지독한,-1.0
지루,-1.0
지루하게,-1.0
지루하고,-1.0
지루하고 싫다,-1.0
지루하다,-1.0
지루하여,-1.0
지루한,-1.0
지루한 시합이나,-1.0
지루해져서,-1.0
지르는 고함,-1.0
지못미,-1.0
지방의 불량배가,-1.0
지속되지 아니하고,-1.0
지식과 경험을,1.0
지식이 많고,1.0
지옥,-2.0
지위가 낮아지거나,-1.0
지위가 낮은,-1.0
지위가 높고,1.0
지위를 얻지 못하다,-2.0
지위를 얻지 못함,-2.0
지위를 잃다,-2.0
지저분하게,-2.0
지저분하게 널려,-2.0
지저분하게 늘어져,-2.0
지저분하고,-2.0
지저분하고 더럽다,-2.0
지저분하다,-2.0
지저분한,-2.0
지저분한 모양,-2.0
지저분함이 없이,1.0
지적이고,1.0
지적이다,2.0
지적인,2.0
지지,-1.0
지지 아니하고,1.0
지쳐,-1.0
지쳐 있음을,-1.0
지쳐 피곤하다,-1.0
지쳐 피곤함,-1.0
지쳐 힘들다,-1.0
지쳐서,-1.0
지치거나,-1.0
지치고,-1.0
지친,-1.0
지켜야 할 도리,1.0
지켜지지 않고,-1.0
지키지 못하고,-1.0
지키지 못하여,-1.0
지키지 않고,-1.0
지키지 않은,-1.0
지혜,2.0
지혜가,2.0
지혜가 계발되고,1.0
지혜가 뛰어나다,2.0
지혜가 뛰어남,2.0
지혜가 많은,2.0
지혜가 밝다,2.0
지혜로,2.0
지혜로부터,2.0
지혜로써,2.0
지혜로우며,1.0
지혜로우며 점잖은,1.0
지혜로운,1.0
지혜롭고,2.0
지혜롭고 밝은,2.0
지혜롭다,2.0
지혜를,2.0
지혜를 성취함,2.0
지혜를 아울러,2.0
지혜를 얻어,2.0
지혜와,2.0
지혜의,2.0
지혜의 힘,2.0
지혜이다,2.0
진국이다,2.0
진귀하고,2.0
진귀하고 맛있는,2.0
진득하기 못하게,-1.0
진득하지 못하게,-1.0
진득하지 못하다,-1.0
진리,1.0
진리를,1.0
진리를 깨닫고자,1.0
진리를 깨닫는,1.0
진리를 깨달아,2.0
진리를 깨달은,1.0
진리를 밝힘,1.0
진리를 증득,1.0
진리와,1.0
진리와 아름다움,2.0
진물,-1.0
진물 따위가,-1.0
진물이,-1.0
진물이 괴어,-1.0
진물이 나오면서,-1.0
진물이 나와,-1.0
진물이 많이 나오면서,-1.0
진실,1.0
진실된,1.0
진실을,1.0
진실하고,1.0
진실하고 올바른,1.0
진실하여,1.0
진실한,1.0
진실한 가르침,1.0
진실한 도리,1.0
진실한 마음으로,1.0
진실한 의의,1.0
진저리,-2.0
진저리가,-2.0
진저리가 나도록,-2.0
진저리가 날,-2.0
진절머리,-2.0
진절머리 나는,-2.0
진정되어,1.0
진정하다,1.0
진중하지 못한,-1.0
진지충,-1.0
진집을,-1.0
진집을 내는,-1.0
진집을 내다,-1.0
진취적,1.0
진취적이다,2.0
진취적인,1.0
진행되는 병,-1.0
질겁,-1.0
질겁하다,-1.0
질기다,0.0
질리다,-1.0
질림,-1.0
질병,-2.0
질병을,-1.0
질병을 앓을,-2.0
질병이,-2.0
질병이 남아,-2.0
질색,-2.0
질색하다,-2.0
질서 없이,-2.0
질서가 없는,-1.0
질서가 없다,-1.0
질식시키거나,-1.0
질이 나쁘고,-2.0
질질 끌다,-1.0
질질 울고,-1.0
질질거리다,-1.0
질투,-1.0
질투로,-1.0
질투심,-1.0
질투하다,-1.0
질환,-2.0
질환의,-1.0
질환의 하나,-1.0
짐,-1.0
짐승을 죽이다,-1.0
집도 없음을,-1.0
집이 허술하여서,-1.0
집적거려,-2.0
집적거리거나,-2.0
집적집적,-2.0
집적집적하다,-2.0
집착을 버린,1.0
짓궂게,-2.0
짓궂게 굴거나,-2.0
짓궂게 굴다,-2.0
짓궂다,-2.0
짓궂은,-2.0
짓궂은 말이나,-2.0
짓궃게,-2.0
짓궃게 구는,-2.0
짓궃게 굴거나,-2.0
짓궃게 빈정거리는,-2.0
짓궃게 빈정거리다,-2.0
짓궃고,-2.0
짓궃고 밉살스럽게,-2.0
짓궃은,-2.0
짓궃은 데가,-2.0
짓궃은 말이나,-2.0
짓눌러,-1.0
짓눌러서,-1.0
짓무르고,-1.0
짓무르다,-1.0
짓물러,-1.0
짓물러 아픈,-1.0
짓밟는,-1.0
짓밟는 모양,-1.0
짓밟다,-1.0
징그러운,-1.0
징그러울,-1.0
징그러울 때,-1.0
징그럽다,-1.0
징얼거리다,-1.0
징얼징얼,-1.0
징얼징얼하다,-1.0
징징거리다,-1.0
징징대다,-1.0
징징하다,-1.0
짖궂게,-2.0
짖궂게 건드리는,-2.0
짖궂게 건드리다,-2.0
짖궂게 달라붙어,-2.0
짖궂게 빈정거리는,-2.0
짖궂게 빈정거리다,-2.0
짖궂은,-2.0
짖궂은 데가,-2.0
짖궂은 말이나,-2.0
짖궂은 행동이나,-2.0
ㅉㅉ,-1.0
짜그라트리다,-1.0
짜르르대다,-1.0
짜릿하다,1.0
짜이지 못하고,-1.0
짜증,-2.0
짜증나는,-2.0
짜증나다,-1.0
짜증난,-2.0
짜증내다,-2.0
짜증니 나는,-2.0
짜증스럽다,-2.0
짜증을,-2.0
짜증을 내는,-2.0
짜증을 내다,-2.0
짜증을 내며,-2.0
짜증이,-2.0
짜증이 나거나,-2.0
짜증이 나는,-2.0
짜증이 날 때,-2.0
짜지다,-1.0
짝남,1.0
짝녀,-1.0
짤뚜룩대다,-1.0
짧다,-1.0
짭짭대다,-1.0
쩔쩔매거나,-2.0
쩔쩔매는,-2.0
쩔쩔매는 모양,-2.0
쩔쩔맴을,-2.0
쩝쩝대다,-2.0
쪼들려서,-1.0
쪼들리게,-2.0
쪼들리게 살림을,-2.0
쪼들린,-2.0
쪼들린 탓으로,-2.0
쭈그러들게,-1.0
쭈그러들게 되다,-1.0
쭈그러들다,-1.0
쭈그러듦,-1.0
쭈그러져,-1.0
쭈그러져 볼품없이,-2.0
쭈그러져 작아지다,-1.0
쭈그렁이,-1.0
쭈글쭈글한,-1.0
쭈글쭈글한 늙은이를,-1.0
찌그러져,-1.0
찌그러트리다,-1.0
찌꺼기,-1.0
찌꺼기 따위가,-1.0
찌들고,-1.0
찌르듯이,-1.0
찌푸리는,-1.0
찌푸리는 모양,-1.0
찐따,-1.0
찔찔대다,-1.0
찝쩍대다,-2.0
찝찝하다,-2.0
찡그리다,-1.0
찡찡대다,-1.0
찡찡이,-1.0
찡찡한,-1.0
찡찡한 사람을,-1.0
찢어져,-1.0
찢어져 어지럽게,-1.0
찢어진,-1.0
찢어진 곳을,-1.0
ㅊㅋ,1.0
차가운 듯하다,-1.0
차가움을,-1.0
차가움을 느낄,-1.0
차거나 싫은,-1.0
차도남,1.0
차도녀,1.0
차리지 못하고,-1.0
차마,-1.0
차별 없이,1.0
차분하지 못하고,-1.0
차분하지 못하여,-1.0
차분하지 않은,-1.0
차지 아니하여,-1.0
차지 아니하여서,-1.0
차지 않아,-1.0
착실하다,2.0
착실하지 못하게,-2.0
착실하지 못하고,-2.0
착실하지 못하다,-2.0
착실하지 못하며,-2.0
착실하지 못하여,-2.0
착실하지 않아,-2.0
착실한,2.0
착실한 맛,1.0
착잡하거나,-2.0
착잡하거나 언짢은,-2.0
착착 달라붙을,1.0
착취하여,-1.0
착하고,2.0
착하고 평등한,1.0
착하고 훌륭한,2.0
착하다,2.0
착하여,2.0
착하여 도덕적,2.0
착하지 못함을,-2.0
착하지 않음을,-1.0
착한,2.0
착한 마음을,2.0
착한 벗이,2.0
착한 사람을,2.0
착한 체함을,-1.0
착한 행실을,2.0
착함을 좋아하는,2.0
찬 기운과,-1.0
찬 느낌이,-1.0
찬 태도로,-1.0
찬란하거나,2.0
찬란하거나 화려하다,2.0
찬란하거나 화려함,2.0
찬란하다,2.0
찬미하는,2.0
찬미하는 노래,2.0
찬미한,2.0
찬미한 글,2.0
찬사,1.0
찬양,2.0
찬양하는,2.0
찬양하는 뜻으로,2.0
찬양하다,2.0
찬양함,2.0
찬찬하고,1.0
찬찬하다,1.0
찬찬하며,1.0
찬찬하며 실하게,1.0
찬찬하지 못하거나,-1.0
찬찬하지 못하고,-1.0
찬찬한,1.0
찬찬한 모양,1.0
찬칭하다,2.0
찬탄하고,2.0
찬탄하는,2.0
찬탄하는 노래,2.0
찬탄하는 의미로,2.0
찬탄하여,2.0
찬탄한,2.0
찬탄한 글,2.0
찬한 사람의,2.0
참거나,-1.0
참견하는,-1.0
참견하는 모양,-1.0
참견하는 짓을,-1.0
참견하다,-1.0
참견하여,-1.0
참견하여 나서다,-1.0
참고 견디다,1.0
참기 어려울,-1.0
참다못한,-1.0
참다못해,-1.0
참다운,2.0
참다운 경지,2.0
참다운 지혜로,2.0
참담하다,-1.0
참담한,-2.0
참담한 형편이나,-2.0
참답게,2.0
참되고,2.0
참되고 성실한,2.0
참되고 순결한,2.0
참되고 올바르다,2.0
참되고 지극할,2.0
참되고 착실하다,2.0
참된,2.0
참된 가르침,2.0
참된 도리,2.0
참된 뜻에,2.0
참된 마음,2.0
참된 모습을,2.0
참된 인간,2.0
참된 증거,2.0
참된 지혜로부터,2.0
참신하다,1.0
참신한,2.0
참실하다,2.0
참으로,1.0
참으로 진짜,1.0
참을 수 없다,-1.0
참을 수가 없어서,-1.0
참을성이 없어,-1.0
참지 못하고,-1.0
참형에,-2.0
참형에 처한,-2.0
참혹하게,-2.0
참혹하기,-2.0
참혹하기 짝이 없고,-2.0
참혹하다,-2.0
참혹하여,-2.0
참혹한,-2.0
참혹한 모습이나,-2.0
참혹함을,-2.0
참혹함을 느끼어,-2.0
참회의 공덕으로,1.0
창녀,-2.0
창렬,-1.0
창렬스러운,-1.0
창렬이네,-1.0
창백한,-1.0
창백한 얼굴을,-1.0
창의적,1.0
창의적이다,2.0
창의적인,1.0
창조성이 없이,-1.0
창조적인,1.0
창피,-2.0
창피스럽다,-2.0
창피스레,-2.0
창피하게,-2.0
창피하게 생각하여,-2.0
창피하다,-2.0
창피하여,-2.0
창피한,-2.0
창피한 느낌,-2.0
창황하다,-2.0
채신없이,-2.0
채신없이 거볍게,-1.0
채신없이 행동하는,-2.0
채신없이 행동하다,-2.0
책망,-2.0
책망하거나,-2.0
책망하다,-2.0
책망함,-2.0
책임 죄를,-1.0
책임감,1.0
책임감 있는,2.0
책임감있는,1.0
책임을 회피하려고,-1.0
책임지고,1.0
처량하고,-2.0
처량하고 슬프게,-2.0
처량하고 슬프다,-2.0
처량히,-2.0
처리를 못하고,-2.0
처리하기 어려움,-2.0
처리하기 어려워서,-2.0
처리하기 어렵다,-2.0
처리하는 재주,1.0
처리하지 못하고,-2.0
처리하지 않고,-1.0
처벌을,-2.0
처벌하여,-2.0
처연하다,-2.0
처지가 나빠지다,-2.0
처지가 안되고,-2.0
처지는,-1.0
처지는 모양,-1.0
처참하게,-2.0
처참하다,-2.0
처참히,-1.0
천박,-2.0
천박하게,-2.0
천박하게 까무스름하다,-2.0
천박하고,-2.0
천박하고 못된,-2.0
천박하다,-1.0
천박한,-1.0
천사,1.0
천식,-1.0
천식 따위로,-1.0
천진하게,1.0
천진하게 웃는,1.0
천천히 부자연스럽게,-1.0
천하고,-1.0
천하다,-1.0
천하의 폭군을,-1.0
천한,-1.0
천한 사람,-1.0
천한 사람을,-1.0
천한 사람이나,-2.0
천한 일을,-1.0
철없는,-1.0
철없는 아이가,-1.0
철저하고,1.0
철저하고 바르다,1.0
철저하다,1.0
철저하지 못하게,-2.0
철저하지 못하다,-2.0
철컹철컹,-1.0
청결하다,2.0
청결한,2.0
청정하며,1.0
체면이 깍이는,-2.0
체면이 깎이는,-2.0
체면이 깎일,-2.0
체하며 시치미를,-1.0
체하여,-1.0
체한 채로,-1.0
쳐들어가거나,-1.0
쳐들어오다,-1.0
쳐들어옴,-1.0
쳐부수는,-1.0
쳐부수는 일,-1.0
초라하고,-2.0
초라하고 가엾게,-2.0
초라하다,-2.0
초라한,-2.0
초라한 데가,-2.0
초라한 집을,-2.0
초상이,-2.0
초상이 나다,-2.0
초월,1.0
초월한,1.0
초조,-1.0
초조하고,-1.0
초조하고 불안하다,-1.0
초조하고 불안하여,-1.0
초조하고 안타깝다,-1.0
초조하다,-1.0
초조한,-1.0
초조한 모양,-1.0
초조해지고,-1.0
촌스러운,-1.0
촌스럽고,-1.0
촌스럽다,-1.0
촐랑거리며,-1.0
촐싹대다,-1.0
총명하고,2.0
최고,2.0
최고 품질,2.0
최고급,2.0
최고의,2.0
최고의 경지에,2.0
최고의 아름다움,2.0
최상,1.0
최상급,2.0
최상의,2.0
최상의 것,2.0
최악,-2.0
최악의,-2.0
최저가,1.0
최적의,1.0
최적화,1.0
최적화하다,1.0
최절,-1.0
최좌,-2.0
추궁을,-1.0
추근대다,-2.0
추악해지다,-2.0
추운,-1.0
추운 듯하다,-1.0
추워서,-1.0
추워서 갑자기,-1.0
추위,-1.0
추잡하다,-2.0
추잡한,-2.0
추잡한 데가,-2.0
추저분하게,-2.0
추저분하다,-2.0
추저분한,-2.0
추진하다,1.0
추천하다,1.0
추하고,-2.0
추하다,-2.0
축 늘어져,-1.0
축 처지거나,-1.0
축냄,-1.0
축복,2.0
축복받다,1.0
축복하다,2.0
축하,2.0
축하하거나,2.0
축하하거나 기리는,2.0
축하하거나 찬양하는,2.0
축하하다,1.0
축하함,2.0
출려,2.0
출세시켜,2.0
출세시켜 준,2.0
출세하여,2.0
출혈,-1.0
출혈 때에,-1.0
출혈이 심하여,-1.0
출혈하기 쉬운,-1.0
춤을,1.0
춤을 추다,1.0
춥거나,-1.0
춥거나 무섭거나,-1.0
춥지 아니하고,1.0
충격,-1.0
충격 따위가,-1.0
충격으로,-1.0
충격을,-1.0
충격을 받아,-1.0
충격을 받아서,-1.0
충격을 받았을,-1.0
충격이 커서,-1.0
충공깽,-1.0
충동적,-1.0
충분하게,1.0
충분하고,1.0
충분하고 넉넉하게,1.0
충분하다,1.0
충분하지 못하다,-2.0
충분하지 아니하다,-2.0
충분한 만족,1.0
충분한 만족과,1.0
충분해서,1.0
충분히,1.0
충분히 마련되다,1.0
충분히 만족스럽다,1.0
충분히 익히다,1.0
충성,1.0
충성스러운,2.0
충성을,1.0
충성을 겸손하게,1.0
충성이라는,1.0
충성이라는 뜻으로,1.0
충성하다,1.0
충실하지 않고,-2.0
충족되어,2.0
충치가,-1.0
충치가 되는,-1.0
취약하다,-2.0
취약한,-2.0
취존,1.0
취직하다,2.0
취향을 저격하다,1.0
측은,1.0
측은스럽다,-2.0
측은지심,-2.0
측은하다,-2.0
치료가 잘못되었을,-1.0
치료하는,1.0
치료하다,1.0
치매가,-1.0
치미는 모양,-1.0
치밀어,-1.0
치밀어 오르는,-1.0
치밀어 오르다,-1.0
치밀하지 못하여,-2.0
치사하고,-2.0
치사하고 더러워,-2.0
치사하여,-2.0
치욕,-2.0
치욕스럽다,-2.0
치우치게,-1.0
치우치게 사랑함,-1.0
치우침이 없음,1.0
치우침이 없이,1.0
치우침지 아니하다,1.0
치적이 좋지 못한,-1.0
치통,-1.0
칙칙하다,-1.0
칙칙한,-1.0
칙칙함,-1.0
친구,1.0
친근하고,2.0
친근하고 존경스럽거나,2.0
친근하다,2.0
친밀하게,2.0
친밀하게 여기거나,2.0
친밀하게 지내는,2.0
친밀하게 하다,2.0
친밀하다,1.0
친밀한,2.0
친밀한 관계를,1.0
친밀한 사이를,2.0
친밀함,2.0
친밀히,2.0
친밀히 사랑하다,2.0
친밀히 사랑함,2.0
친숙해지다,1.0
친애,2.0
친애롭다,2.0
친애하다,2.0
친절,2.0
친절하게,2.0
친절하다,2.0
친절한,2.0
친절한 마음씨,2.0
친하게,2.0
친하게 지내는,2.0
친하게 지내다,2.0
친하다,2.0
친하지 아니하여,-1.0
친한,2.0
친한 사람,2.0
친한 체하면서,-1.0
친화적인,2.0
칠칠하지 못하다,-1.0
칠칠한,2.0
침울하고,-2.0
침울하고 무겁다,-2.0
침을 뱉듯이,-1.0
침을 뱉어,-1.0
침착하지 못하거나,-1.0
침착하지 못하게,-1.0
침착하지 못하고,-1.0
침착하지 못하여,-1.0
침체되다,-1.0
침침하다,-1.0
침침한,-1.0
침침한 모양,-1.0
침침해지다,-1.0
침해당거나,-1.0
침해당한,-1.0
침해당한 사람이,-1.0
침해당할,-1.0
침해당할 염려가,-1.0
침해한,-1.0
칭미하다,1.0
칭송하는,2.0
칭송하는 말,2.0
칭송할,2.0
칭송할 때,2.0
칭송함,2.0
칭양하다,2.0
칭예하다,2.0
칭찬,2.0
칭찬받다,2.0
칭찬을,2.0
칭찬을 받을,2.0
칭찬하고,2.0
칭찬하는,1.0
칭찬하는 말,1.0
칭찬하다,2.0
칭찬하여,2.0
칭찬하여 말하다,2.0
칭찬하여 말함,1.0
칭찬할 만한,2.0
칭찬함,2.0
칭찬해,1.0
칭찬해 줄,1.0
ㅋㄷ,1.0
칼빵,-2.0
캄캄한,-1.0
캄캄한 방에서,-1.0
캐리,1.0
캣맘,1.0
컴컴하다,-1.0
컹스,-1.0
케미,1.0
코를 골다,-1.0
코에 종기가,-1.0
코와이네,-1.0
콜록콜록하는,-1.0
쾌감,1.0
쾌조,1.0
쾌활하게,1.0
쾌활하게 웃다,1.0
쾌활하다,2.0
쾌활한,2.0
쿨룩대다,-1.0
쿨룽대다,-1.0
크거나 무겁거나,-1.0
크게 감동이,2.0
크게 감동하는,2.0
크게 감동하다,2.0
크게 감동함,2.0
크게 감탄할,2.0
크게 노함,-2.0
크게 실망하다,-2.0
크게 실망함,-2.0
크게 우는,-2.0
크게 움츠러드는,-1.0
크게 웃는,2.0
크게 위태로움을,-2.0
크게 칭찬하여,2.0
크게 칭찬함,2.0
크고 너그럽다,2.0
크고 아름답다,2.0
크고 웅장한,1.0
크고 튼튼하여,1.0
크고 힘차게,1.0
크고 힘차다,1.0
크다,1.0
큰 결함,-2.0
큰 공덕이,2.0
큰 덕,2.0
큰 불행을,-2.0
